ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice
216,"Wednesday, March 16, 2011","Tuesday, March 1, 2011",SO44113,187,220,2,20.187
217,"Tuesday, March 15, 2011","Tuesday, March 1, 2011",SO44127,608,232,2,28.84
218,"Thursday, April 21, 2011","Thursday, March 31, 2011",SO44300,480,232,2,28.84
219,"Wednesday, April 13, 2011","Thursday, March 31, 2011",SO44305,676,296,2,714.704
220,"Thursday, April 14, 2011","Thursday, March 31, 2011",SO44316,431,223,2,5.187
221,"Friday, May 20, 2011","Sunday, May 1, 2011",SO44488,206,232,2,28.84
222,"Wednesday, May 18, 2011","Sunday, May 1, 2011",SO44517,527,235,2,28.84
223,"Wednesday, June 15, 2011","Tuesday, May 31, 2011",SO44744,173,232,2,28.84
224,"Wednesday, June 15, 2011","Tuesday, May 31, 2011",SO44774,588,223,2,5.187
225,"Tuesday, June 7, 2011","Tuesday, May 31, 2011",SO44787,75,296,2,714.704
226,"Sunday, August 14, 2011","Monday, August 1, 2011",SO45270,206,232,2,28.84
227,"Sunday, August 21, 2011","Monday, August 1, 2011",SO45308,623,304,2,714.704
228,"Friday, August 19, 2011","Monday, August 1, 2011",SO45330,63,218,2,5.7
229,"Tuesday, September 13, 2011","Monday, August 29, 2011",SO45542,293,232,2,28.84
230,"Thursday, September 15, 2011","Monday, August 29, 2011",SO45555,366,223,2,5.187
231,"Tuesday, September 6, 2011","Monday, August 29, 2011",SO45565,75,218,2,5.7
232,"Sunday, September 18, 2011","Monday, August 29, 2011",SO45571,608,293,2,722.595
233,"Saturday, September 10, 2011","Monday, August 29, 2011",SO45576,279,220,2,20.187
234,"Sunday, October 16, 2011","Thursday, September 29, 2011",SO45795,670,223,2,5.187
235,"Monday, November 14, 2011","Saturday, October 29, 2011",SO46028,206,235,2,28.84
236,"Wednesday, November 9, 2011","Saturday, October 29, 2011",SO46082,312,220,2,20.187
237,"Thursday, December 8, 2011","Tuesday, November 29, 2011",SO46341,93,223,2,5.187
238,"Wednesday, December 7, 2011","Tuesday, November 29, 2011",SO46366,674,232,2,28.84
239,"Tuesday, December 20, 2011","Tuesday, November 29, 2011",SO46374,75,235,2,28.84
240,"Monday, December 19, 2011","Tuesday, November 29, 2011",SO46380,608,229,2,28.84
241,"Thursday, January 5, 2012","Thursday, December 29, 2011",SO46605,622,213,2,16.822
242,"Saturday, January 7, 2012","Thursday, December 29, 2011",SO46608,442,445,2,35.994
243,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46630,530,468,2,22.794
244,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46638,203,387,2,600.263
245,"Wednesday, January 11, 2012","Thursday, December 29, 2011",SO46647,506,308,2,744.273
246,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46649,380,224,2,5.187
247,"Tuesday, January 17, 2012","Thursday, December 29, 2011",SO46666,234,447,2,15
248,"Sunday, January 15, 2012","Thursday, December 29, 2011",SO46668,221,460,2,53.994
249,"Monday, January 16, 2012","Thursday, December 29, 2011",SO46671,523,439,2,780.818
250,"Friday, February 10, 2012","Sunday, January 29, 2012",SO46966,43,308,2,744.273
251,"Thursday, February 16, 2012","Sunday, January 29, 2012",SO46972,650,394,2,20.52
252,"Sunday, February 5, 2012","Sunday, January 29, 2012",SO46984,677,469,2,22.794
253,"Saturday, February 18, 2012","Sunday, January 29, 2012",SO47012,66,457,2,44.994
254,"Wednesday, February 8, 2012","Sunday, January 29, 2012",SO47018,167,456,2,44.994
255,"Saturday, February 11, 2012","Sunday, January 29, 2012",SO47018,167,387,2,600.263
256,"Wednesday, February 8, 2012","Sunday, January 29, 2012",SO47034,257,459,2,53.994
257,"Sunday, February 5, 2012","Sunday, January 29, 2012",SO47041,79,341,2,469.794
258,"Sunday, February 5, 2012","Sunday, January 29, 2012",SO47065,546,297,2,736.146
259,"Monday, March 12, 2012","Wednesday, February 29, 2012",SO47352,149,233,2,28.84
260,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47355,24,331,2,469.794
261,"Wednesday, March 7, 2012","Wednesday, February 29, 2012",SO47374,23,456,2,44.994
262,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47385,379,242,2,780.818
263,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47394,197,221,2,20.187
264,"Thursday, March 8, 2012","Wednesday, February 29, 2012",SO47398,461,387,2,600.263
265,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47415,262,456,2,44.994
266,"Wednesday, March 7, 2012","Wednesday, February 29, 2012",SO47416,90,461,2,53.994
267,"Saturday, March 17, 2012","Wednesday, February 29, 2012",SO47435,75,468,2,22.794
268,"Tuesday, April 10, 2012","Friday, March 30, 2012",SO47687,203,464,2,14.129
269,"Tuesday, April 17, 2012","Friday, March 30, 2012",SO47715,292,456,2,44.994
270,"Friday, April 20, 2012","Friday, March 30, 2012",SO47716,660,385,2,600.263
271,"Sunday, May 20, 2012","Monday, April 30, 2012",SO48018,512,341,2,469.794
272,"Sunday, May 13, 2012","Monday, April 30, 2012",SO48066,385,448,2,11.994
273,"Wednesday, May 16, 2012","Monday, April 30, 2012",SO48089,546,453,2,35.994
274,"Tuesday, May 15, 2012","Monday, April 30, 2012",SO48090,135,224,2,5.187
275,"Wednesday, June 13, 2012","Wednesday, May 30, 2012",SO48321,497,230,2,28.84
276,"Friday, June 8, 2012","Wednesday, May 30, 2012",SO48339,461,236,2,28.84
277,"Saturday, June 16, 2012","Wednesday, May 30, 2012",SO48363,130,454,2,35.994
278,"Monday, July 16, 2012","Saturday, June 30, 2012",SO48735,670,216,2,20.187
279,"Tuesday, August 7, 2012","Tuesday, July 31, 2012",SO49101,487,236,2,28.84
280,"Tuesday, August 21, 2012","Tuesday, July 31, 2012",SO49104,97,385,2,600.263
281,"Wednesday, August 15, 2012","Tuesday, July 31, 2012",SO49116,527,387,2,600.263
282,"Sunday, August 12, 2012","Tuesday, July 31, 2012",SO49127,436,460,2,53.994
283,"Friday, September 7, 2012","Tuesday, August 28, 2012",SO49479,72,233,2,28.84
284,"Sunday, September 9, 2012","Tuesday, August 28, 2012",SO49496,461,369,2,1466.01
285,"Tuesday, September 18, 2012","Tuesday, August 28, 2012",SO49519,424,221,2,20.187
286,"Monday, October 15, 2012","Friday, September 28, 2012",SO49828,514,466,2,14.129
287,"Sunday, October 7, 2012","Friday, September 28, 2012",SO49828,514,448,2,11.994
288,"Tuesday, October 16, 2012","Friday, September 28, 2012",SO49831,475,445,2,35.994
289,"Saturday, October 13, 2012","Friday, September 28, 2012",SO49843,594,224,2,5.187
290,"Friday, October 19, 2012","Friday, September 28, 2012",SO49855,442,297,2,736.146
291,"Friday, October 5, 2012","Friday, September 28, 2012",SO49870,660,236,2,28.84
292,"Tuesday, November 6, 2012","Sunday, October 28, 2012",SO50191,206,389,2,600.263
293,"Sunday, November 18, 2012","Sunday, October 28, 2012",SO50199,102,389,2,600.263
294,"Monday, November 12, 2012","Sunday, October 28, 2012",SO50210,43,459,2,53.994
295,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50226,78,385,2,600.263
296,"Monday, November 5, 2012","Sunday, October 28, 2012",SO50230,62,460,2,53.994
297,"Thursday, November 8, 2012","Sunday, October 28, 2012",SO50259,558,383,2,600.263
298,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50269,583,468,2,22.794
299,"Tuesday, November 13, 2012","Sunday, October 28, 2012",SO50272,97,233,2,28.84
300,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50280,233,461,2,53.994
301,"Saturday, November 10, 2012","Sunday, October 28, 2012",SO50294,312,213,2,20.187
302,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50664,173,337,2,469.794
303,"Friday, December 14, 2012","Wednesday, November 28, 2012",SO50672,239,445,2,35.994
304,"Tuesday, December 11, 2012","Wednesday, November 28, 2012",SO50682,197,297,2,736.146
305,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50689,461,331,2,469.794
306,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50720,490,360,2,1229.459
307,"Friday, December 7, 2012","Wednesday, November 28, 2012",SO50726,170,341,2,469.794
308,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50738,130,453,2,35.994
309,"Friday, January 11, 2013","Friday, December 28, 2012",SO51081,676,593,2,338.994
310,"Monday, January 7, 2013","Friday, December 28, 2012",SO51088,125,298,2,809.76
311,"Friday, January 18, 2013","Friday, December 28, 2012",SO51102,437,475,2,41.994
312,"Friday, January 11, 2013","Friday, December 28, 2012",SO51121,491,240,2,858.9
313,"Tuesday, January 15, 2013","Friday, December 28, 2012",SO51157,414,295,2,818.7
314,"Tuesday, January 15, 2013","Friday, December 28, 2012",SO51160,496,591,2,338.994
315,"Monday, January 14, 2013","Friday, December 28, 2012",SO51160,496,467,2,14.694
316,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51715,43,475,2,41.994
317,"Friday, February 8, 2013","Monday, January 28, 2013",SO51716,363,575,2,1430.442
318,"Friday, February 15, 2013","Monday, January 28, 2013",SO51748,233,355,2,1391.994
319,"Wednesday, February 6, 2013","Monday, January 28, 2013",SO51784,558,243,2,858.9
320,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51795,77,231,2,29.994
321,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51825,345,595,2,338.994
322,"Friday, February 15, 2013","Monday, January 28, 2013",SO51827,131,576,2,1430.442
323,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51828,79,234,2,29.994
324,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51833,385,309,2,818.7
325,"Friday, February 8, 2013","Monday, January 28, 2013",SO51842,257,376,2,1466.01
326,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51850,263,472,2,38.1
327,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53454,149,592,2,338.994
328,"Monday, March 18, 2013","Thursday, February 28, 2013",SO53480,327,484,2,4.77
329,"Sunday, March 17, 2013","Thursday, February 28, 2013",SO53509,156,471,2,38.1
330,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53510,685,355,2,1391.994
331,"Monday, March 18, 2013","Thursday, February 28, 2013",SO53536,118,593,2,338.994
332,"Sunday, March 17, 2013","Thursday, February 28, 2013",SO53542,613,544,2,48.594
333,"Thursday, March 7, 2013","Thursday, February 28, 2013",SO53550,649,605,2,323.994
334,"Tuesday, March 19, 2013","Thursday, February 28, 2013",SO53567,179,575,2,1430.442
335,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53583,75,593,2,338.994
336,"Tuesday, March 19, 2013","Thursday, February 28, 2013",SO53606,61,475,2,41.994
337,"Wednesday, April 10, 2013","Saturday, March 30, 2013",SO55253,530,231,2,29.994
338,"Friday, April 12, 2013","Saturday, March 30, 2013",SO55264,491,472,2,38.1
339,"Friday, April 19, 2013","Saturday, March 30, 2013",SO55277,506,475,2,41.994
340,"Monday, April 8, 2013","Saturday, March 30, 2013",SO55283,442,355,2,1391.994
341,"Saturday, April 20, 2013","Saturday, March 30, 2013",SO55297,496,490,2,32.394
342,"Tuesday, April 9, 2013","Saturday, March 30, 2013",SO55324,523,606,2,323.994
343,"Thursday, May 16, 2013","Tuesday, April 30, 2013",SO57027,441,491,2,32.394
344,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57037,381,309,2,818.7
345,"Wednesday, May 8, 2013","Tuesday, April 30, 2013",SO57039,207,483,2,72
346,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57076,684,583,2,1020.594
347,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57091,378,290,2,818.7
348,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57097,552,580,2,1020.594
349,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57126,45,376,2,1466.01
350,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57129,323,593,2,338.994
351,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57141,666,240,2,858.9
352,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57157,257,580,2,1020.594
353,"Thursday, June 20, 2013","Thursday, May 30, 2013",SO58911,173,581,2,1020.594
354,"Saturday, June 8, 2013","Thursday, May 30, 2013",SO58918,678,487,2,32.994
355,"Tuesday, June 18, 2013","Thursday, May 30, 2013",SO58972,10,491,2,32.394
356,"Sunday, June 16, 2013","Thursday, May 30, 2013",SO58995,624,376,2,1466.01
357,"Tuesday, June 11, 2013","Thursday, May 30, 2013",SO59027,21,491,2,32.394
358,"Thursday, June 6, 2013","Thursday, May 30, 2013",SO59029,648,544,2,48.594
359,"Wednesday, June 12, 2013","Thursday, May 30, 2013",SO59037,262,225,2,5.394
360,"Thursday, June 6, 2013","Thursday, May 30, 2013",SO59074,54,440,2,858.9
361,"Sunday, June 16, 2013","Thursday, May 30, 2013",SO59075,179,488,2,32.394
362,"Thursday, July 18, 2013","Sunday, June 30, 2013",SO61181,125,595,2,338.994
363,"Wednesday, July 10, 2013","Sunday, June 30, 2013",SO61210,523,487,2,32.994
364,"Tuesday, July 9, 2013","Sunday, June 30, 2013",SO61222,119,475,2,41.994
365,"Tuesday, July 16, 2013","Sunday, June 30, 2013",SO61224,618,483,2,72
366,"Monday, July 15, 2013","Sunday, June 30, 2013",SO61243,221,606,2,323.994
367,"Saturday, July 20, 2013","Sunday, June 30, 2013",SO61243,221,472,2,38.1
368,"Thursday, July 11, 2013","Sunday, June 30, 2013",SO61248,496,295,2,818.7
369,"Thursday, August 15, 2013","Wednesday, July 31, 2013",SO63123,18,476,2,41.994
370,"Friday, August 16, 2013","Wednesday, July 31, 2013",SO63136,552,581,2,1020.594
371,"Wednesday, August 14, 2013","Wednesday, July 31, 2013",SO63146,259,606,2,323.994
372,"Saturday, August 10, 2013","Wednesday, July 31, 2013",SO63240,131,573,2,1430.442
373,"Thursday, August 8, 2013","Wednesday, July 31, 2013",SO63268,541,357,2,1391.994
374,"Wednesday, August 14, 2013","Wednesday, July 31, 2013",SO63280,435,476,2,41.994
375,"Wednesday, September 18, 2013","Thursday, August 29, 2013",SO65168,509,575,2,1430.442
376,"Thursday, September 5, 2013","Thursday, August 29, 2013",SO65232,490,298,2,809.76
377,"Thursday, September 19, 2013","Thursday, August 29, 2013",SO65236,54,477,2,2.994
378,"Tuesday, September 17, 2013","Thursday, August 29, 2013",SO65309,543,476,2,41.994
379,"Sunday, October 20, 2013","Sunday, September 29, 2013",SO67262,622,605,2,323.994
380,"Tuesday, October 15, 2013","Sunday, September 29, 2013",SO67272,119,595,2,338.994
381,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67274,437,475,2,41.994
382,"Saturday, November 16, 2013","Tuesday, October 29, 2013",SO69396,210,477,2,2.994
383,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69400,101,481,2,5.394
384,"Wednesday, November 6, 2013","Tuesday, October 29, 2013",SO69422,650,290,2,818.7
385,"Thursday, November 14, 2013","Tuesday, October 29, 2013",SO69442,233,355,2,1391.994
386,"Tuesday, November 19, 2013","Tuesday, October 29, 2013",SO69479,552,481,2,5.394
387,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69501,345,309,2,818.7
388,"Sunday, November 17, 2013","Tuesday, October 29, 2013",SO69505,385,298,2,809.76
389,"Monday, November 11, 2013","Tuesday, October 29, 2013",SO69510,422,491,2,32.394
390,"Saturday, November 16, 2013","Tuesday, October 29, 2013",SO69536,435,544,2,48.594
391,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71779,149,471,2,38.1
392,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71837,579,472,2,38.1
393,"Sunday, December 15, 2013","Friday, November 29, 2013",SO71845,187,234,2,29.994
394,"Monday, December 16, 2013","Friday, November 29, 2013",SO71845,187,544,2,48.594
395,"Friday, December 6, 2013","Friday, November 29, 2013",SO71858,186,234,2,29.994
396,"Wednesday, December 11, 2013","Friday, November 29, 2013",SO71884,544,309,2,818.7
397,"Thursday, December 12, 2013","Friday, November 29, 2013",SO71903,201,573,2,1430.442
398,"Monday, December 16, 2013","Friday, November 29, 2013",SO71921,262,483,2,72
399,"Friday, December 13, 2013","Friday, November 29, 2013",SO71949,54,472,2,38.1
400,"Sunday, December 18, 2011","Tuesday, November 29, 2011",SO46356,91,212,2,20.187
401,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57046,650,290,2,818.7
402,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57046,650,309,2,818.7
403,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51826,693,575,2,1430.442
404,"Friday, October 18, 2013","Sunday, September 29, 2013",SO67346,451,574,2,1430.442
405,"Monday, May 20, 2013","Tuesday, April 30, 2013",SO57036,43,355,2,1391.994
406,"Saturday, June 8, 2013","Thursday, May 30, 2013",SO58916,644,440,2,858.9
407,"Wednesday, May 8, 2013","Tuesday, April 30, 2013",SO57176,401,471,2,38.1
408,"Wednesday, May 8, 2013","Tuesday, April 30, 2013",SO57036,43,592,2,338.994
409,"Tuesday, August 20, 2013","Wednesday, July 31, 2013",SO63196,56,605,2,323.994
410,"Friday, September 13, 2013","Thursday, August 29, 2013",SO65256,438,605,2,323.994
411,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57036,43,593,2,338.994
412,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57036,43,544,2,48.594
413,"Tuesday, July 10, 2012","Saturday, June 30, 2012",SO48746,506,456,2,44.994
414,"Saturday, July 7, 2012","Saturday, June 30, 2012",SO48746,506,458,2,44.994
415,"Thursday, November 8, 2012","Sunday, October 28, 2012",SO50316,401,469,2,22.794
416,"Monday, February 13, 2012","Sunday, January 29, 2012",SO46966,43,468,2,22.794
417,"Thursday, June 13, 2013","Thursday, May 30, 2013",SO58916,644,481,2,5.394
418,"Saturday, November 10, 2012","Sunday, October 28, 2012",SO50316,401,233,2,28.84
419,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46672,81,407,2,65.602
420,"Sunday, February 12, 2012","Sunday, January 29, 2012",SO46940,479,407,2,65.602
421,"Tuesday, February 14, 2012","Sunday, January 29, 2012",SO46948,558,407,2,65.602
422,"Tuesday, February 14, 2012","Sunday, January 29, 2012",SO46980,527,422,2,67.539
423,"Tuesday, February 7, 2012","Sunday, January 29, 2012",SO47000,335,419,2,52.647
424,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47380,497,397,2,24.295
425,"Monday, March 19, 2012","Wednesday, February 29, 2012",SO47456,490,401,2,65.602
426,"Friday, April 13, 2012","Friday, March 30, 2012",SO47675,618,422,2,67.539
427,"Friday, April 20, 2012","Friday, March 30, 2012",SO47693,676,399,2,33.775
428,"Saturday, April 14, 2012","Friday, March 30, 2012",SO47726,315,401,2,65.602
429,"Tuesday, June 12, 2012","Wednesday, May 30, 2012",SO48378,3,422,2,67.539
430,"Wednesday, August 8, 2012","Tuesday, July 31, 2012",SO49085,653,399,2,33.775
431,"Wednesday, August 15, 2012","Tuesday, July 31, 2012",SO49125,435,399,2,33.775
432,"Sunday, September 16, 2012","Tuesday, August 28, 2012",SO49503,293,410,2,36.447
433,"Wednesday, October 17, 2012","Friday, September 28, 2012",SO49831,475,397,2,24.295
434,"Monday, October 8, 2012","Friday, September 28, 2012",SO49849,506,410,2,36.447
435,"Saturday, October 13, 2012","Friday, September 28, 2012",SO49877,414,410,2,36.447
436,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50322,546,401,2,65.602
437,"Saturday, December 8, 2012","Wednesday, November 28, 2012",SO50725,473,407,2,65.602
438,"Saturday, January 12, 2013","Friday, December 28, 2012",SO51106,331,554,2,54.942
439,"Thursday, January 17, 2013","Friday, December 28, 2012",SO51137,494,543,2,37.254
