FinanceKey,Date,OrganizationKey,DepartmentGroupKey,AccountKey,Scenario,Amount
13779,"Sunday, January 29, 2012",8,6,60,Actual,47568.63
13780,"Sunday, January 29, 2012",8,6,61,Actual,4881.48
13781,"Sunday, January 29, 2012",8,6,62,Actual,3905.7
13782,"Sunday, January 29, 2012",8,6,63,Actual,48429.26
13783,"Sunday, January 29, 2012",8,6,65,Actual,523.82
13784,"Sunday, January 29, 2012",8,6,66,Actual,475.33
13785,"Sunday, January 29, 2012",8,6,67,Actual,243.51
13786,"Sunday, January 29, 2012",8,6,68,Actual,182.9
13787,"Sunday, January 29, 2012",8,6,69,Actual,54.11
13788,"Sunday, January 29, 2012",8,6,71,Actual,79.87
13789,"Sunday, January 29, 2012",8,6,72,Actual,1211.71
13790,"Sunday, January 29, 2012",8,6,73,Actual,335.94
13791,"Sunday, January 29, 2012",8,6,74,Actual,557.15
13792,"Sunday, January 29, 2012",8,6,76,Actual,10266.42
13793,"Sunday, January 29, 2012",8,6,77,Actual,696.55
13794,"Sunday, January 29, 2012",8,6,78,Actual,205.63
13795,"Sunday, January 29, 2012",8,6,80,Actual,764.73
13796,"Sunday, January 29, 2012",8,6,81,Actual,473.82
13797,"Sunday, January 29, 2012",8,6,82,Actual,48.05
13798,"Sunday, January 29, 2012",8,6,83,Actual,166.24
13799,"Sunday, January 29, 2012",8,6,84,Actual,141.99
13800,"Sunday, January 29, 2012",8,6,85,Actual,132.9
13801,"Sunday, January 29, 2012",8,6,87,Actual,682.91
13802,"Sunday, January 29, 2012",8,6,89,Actual,138.96
13803,"Sunday, January 29, 2012",8,6,90,Actual,211.69
13804,"Sunday, January 29, 2012",8,6,91,Actual,-167.1
13805,"Sunday, January 29, 2012",8,6,92,Actual,282.9
13806,"Sunday, January 29, 2012",8,6,94,Actual,118582.08
13807,"Sunday, January 29, 2012",8,6,51,Actual,1210750.91
15180,"Wednesday, February 29, 2012",8,6,52,Actual,51429.31
15181,"Wednesday, February 29, 2012",8,6,53,Actual,30857.72
15182,"Wednesday, February 29, 2012",8,6,54,Actual,7286.07
15183,"Wednesday, February 29, 2012",8,6,56,Actual,241613.16
15184,"Wednesday, February 29, 2012",8,6,57,Actual,51429.31
15185,"Wednesday, February 29, 2012",8,6,60,Actual,54906.65
15186,"Wednesday, February 29, 2012",8,6,61,Actual,6198.17
15187,"Wednesday, February 29, 2012",8,6,62,Actual,3943.58
15188,"Wednesday, February 29, 2012",8,6,63,Actual,51429.31
15189,"Wednesday, February 29, 2012",8,6,65,Actual,555.64
15190,"Wednesday, February 29, 2012",8,6,66,Actual,505.64
15191,"Wednesday, February 29, 2012",8,6,67,Actual,255.63
15192,"Wednesday, February 29, 2012",8,6,68,Actual,191.99
15193,"Wednesday, February 29, 2012",8,6,69,Actual,57.14
15194,"Wednesday, February 29, 2012",8,6,71,Actual,82.9
15195,"Wednesday, February 29, 2012",8,6,72,Actual,4114.79
15196,"Wednesday, February 29, 2012",8,6,73,Actual,366.24
15197,"Wednesday, February 29, 2012",8,6,74,Actual,519.27
15198,"Wednesday, February 29, 2012",8,6,76,Actual,8510.33
15199,"Wednesday, February 29, 2012",8,6,77,Actual,802.61
15200,"Wednesday, February 29, 2012",8,6,78,Actual,269.27
15201,"Wednesday, February 29, 2012",8,6,80,Actual,1031.4
15202,"Wednesday, February 29, 2012",8,6,81,Actual,638.97
15203,"Wednesday, February 29, 2012",8,6,82,Actual,67.75
15204,"Wednesday, February 29, 2012",8,6,83,Actual,234.42
15205,"Wednesday, February 29, 2012",8,6,84,Actual,211.69
15206,"Wednesday, February 29, 2012",8,6,85,Actual,187.45
15207,"Wednesday, February 29, 2012",8,6,87,Actual,819.28
15208,"Wednesday, February 29, 2012",8,6,89,Actual,207.15
15209,"Wednesday, February 29, 2012",8,6,90,Actual,316.24
15210,"Wednesday, February 29, 2012",8,6,91,Actual,-250.43
15211,"Wednesday, February 29, 2012",8,6,92,Actual,422.3
15212,"Wednesday, February 29, 2012",8,6,94,Actual,124245.82
15213,"Wednesday, February 29, 2012",8,6,51,Actual,1028589.94
16690,"Friday, March 30, 2012",8,6,52,Actual,28989.5
16691,"Friday, March 30, 2012",8,6,53,Actual,32613.81
16692,"Friday, March 30, 2012",8,6,54,Actual,3698.12
16693,"Friday, March 30, 2012",8,6,56,Actual,161751.06
16694,"Friday, March 30, 2012",8,6,57,Actual,72476.67
16695,"Friday, March 30, 2012",8,6,60,Actual,48021.67
16696,"Friday, March 30, 2012",8,6,61,Actual,4928.45
16697,"Friday, March 30, 2012",8,6,62,Actual,3449.63
16698,"Friday, March 30, 2012",8,6,63,Actual,36238.12
16699,"Friday, March 30, 2012",8,6,65,Actual,432.91
16700,"Friday, March 30, 2012",8,6,66,Actual,393.51
16701,"Friday, March 30, 2012",8,6,67,Actual,205.63
16702,"Friday, March 30, 2012",8,6,68,Actual,152.6
16703,"Friday, March 30, 2012",8,6,69,Actual,45.02
16704,"Friday, March 30, 2012",8,6,71,Actual,69.26
16705,"Friday, March 30, 2012",8,6,72,Actual,1449.59
16706,"Friday, March 30, 2012",8,6,73,Actual,296.54
16707,"Friday, March 30, 2012",8,6,74,Actual,479.88
16708,"Friday, March 30, 2012",8,6,76,Actual,5992.1
16709,"Friday, March 30, 2012",8,6,77,Actual,661.7
16710,"Friday, March 30, 2012",8,6,78,Actual,220.78
16711,"Friday, March 30, 2012",8,6,80,Actual,819.28
16712,"Friday, March 30, 2012",8,6,81,Actual,507.15
16713,"Friday, March 30, 2012",8,6,82,Actual,52.6
16714,"Friday, March 30, 2012",8,6,83,Actual,182.9
16715,"Friday, March 30, 2012",8,6,84,Actual,163.21
16716,"Friday, March 30, 2012",8,6,85,Actual,146.54
16717,"Friday, March 30, 2012",8,6,87,Actual,682.91
16718,"Friday, March 30, 2012",8,6,89,Actual,160.18
16719,"Friday, March 30, 2012",8,6,90,Actual,243.51
16720,"Friday, March 30, 2012",8,6,91,Actual,-192.85
16721,"Friday, March 30, 2012",8,6,92,Actual,325.33
16722,"Friday, March 30, 2012",8,6,94,Actual,80532.88
16723,"Friday, March 30, 2012",8,6,51,Actual,724758.52
18200,"Monday, April 30, 2012",8,6,52,Actual,55762.73
18201,"Monday, April 30, 2012",8,6,54,Actual,5964.83
18202,"Monday, April 30, 2012",8,6,56,Actual,255746.76
18203,"Monday, April 30, 2012",8,6,57,Actual,92937.66
18204,"Monday, April 30, 2012",8,6,60,Actual,54364.22
18205,"Monday, April 30, 2012",8,6,61,Actual,6136.04
18206,"Monday, April 30, 2012",8,6,62,Actual,3905.7
18207,"Monday, April 30, 2012",8,6,63,Actual,18587.79
18208,"Monday, April 30, 2012",8,6,65,Actual,546.55
18209,"Monday, April 30, 2012",8,6,66,Actual,496.54
18210,"Monday, April 30, 2012",8,6,67,Actual,255.63
18211,"Monday, April 30, 2012",8,6,68,Actual,191.99
18212,"Monday, April 30, 2012",8,6,69,Actual,55.63
18213,"Monday, April 30, 2012",8,6,71,Actual,82.9
18214,"Monday, April 30, 2012",8,6,72,Actual,2789.01
18215,"Monday, April 30, 2012",8,6,73,Actual,366.24
18216,"Monday, April 30, 2012",8,6,74,Actual,508.67
18217,"Monday, April 30, 2012",8,6,76,Actual,7731.53
18218,"Monday, April 30, 2012",8,6,77,Actual,802.61
18219,"Monday, April 30, 2012",8,6,78,Actual,252.6
18220,"Monday, April 30, 2012",8,6,80,Actual,955.64
18221,"Monday, April 30, 2012",8,6,81,Actual,592
18222,"Monday, April 30, 2012",8,6,82,Actual,60.17
18223,"Monday, April 30, 2012",8,6,83,Actual,210.18
18224,"Monday, April 30, 2012",8,6,84,Actual,182.9
18225,"Monday, April 30, 2012",8,6,85,Actual,167.75
18226,"Monday, April 30, 2012",8,6,87,Actual,819.28
18227,"Monday, April 30, 2012",8,6,89,Actual,178.36
18228,"Monday, April 30, 2012",8,6,90,Actual,273.81
18229,"Monday, April 30, 2012",8,6,91,Actual,-217.1
18230,"Monday, April 30, 2012",8,6,92,Actual,364.72
18231,"Monday, April 30, 2012",8,6,94,Actual,110653.14
18232,"Monday, April 30, 2012",8,6,51,Actual,929368.4
19656,"Wednesday, May 30, 2012",8,6,52,Actual,71325.14
19657,"Wednesday, May 30, 2012",8,6,53,Actual,40120.01
19658,"Wednesday, May 30, 2012",8,6,54,Actual,7205.76
19659,"Wednesday, May 30, 2012",8,6,56,Actual,214261.13
19660,"Wednesday, May 30, 2012",8,6,57,Actual,44577.67
19661,"Wednesday, May 30, 2012",8,6,60,Actual,47115.6
19662,"Wednesday, May 30, 2012",8,6,61,Actual,4351.16
19663,"Wednesday, May 30, 2012",8,6,62,Actual,2417.79
19664,"Wednesday, May 30, 2012",8,6,63,Actual,35662.35
19665,"Wednesday, May 30, 2012",8,6,65,Actual,334.42
19666,"Wednesday, May 30, 2012",8,6,66,Actual,304.12
19667,"Wednesday, May 30, 2012",8,6,67,Actual,160.18
19668,"Wednesday, May 30, 2012",8,6,68,Actual,122.3
19669,"Wednesday, May 30, 2012",8,6,69,Actual,34.42
19670,"Wednesday, May 30, 2012",8,6,71,Actual,49.57
19671,"Wednesday, May 30, 2012",8,6,72,Actual,1782.93
19672,"Wednesday, May 30, 2012",8,6,73,Actual,257.15
19673,"Wednesday, May 30, 2012",8,6,74,Actual,399.57
19674,"Wednesday, May 30, 2012",8,6,76,Actual,6836.06
19675,"Wednesday, May 30, 2012",8,6,77,Actual,620.79
19676,"Wednesday, May 30, 2012",8,6,78,Actual,198.05
19677,"Wednesday, May 30, 2012",8,6,80,Actual,740.49
19678,"Wednesday, May 30, 2012",8,6,81,Actual,458.67
19679,"Wednesday, May 30, 2012",8,6,82,Actual,45.02
19680,"Wednesday, May 30, 2012",8,6,83,Actual,157.14
19681,"Wednesday, May 30, 2012",8,6,84,Actual,131.39
19682,"Wednesday, May 30, 2012",8,6,85,Actual,125.33
19683,"Wednesday, May 30, 2012",8,6,87,Actual,682.91
19684,"Wednesday, May 30, 2012",8,6,89,Actual,128.36
19685,"Wednesday, May 30, 2012",8,6,90,Actual,196.54
19686,"Wednesday, May 30, 2012",8,6,91,Actual,-154.98
19687,"Wednesday, May 30, 2012",8,6,92,Actual,261.69
19688,"Wednesday, May 30, 2012",8,6,94,Actual,99227.17
19689,"Wednesday, May 30, 2012",8,6,51,Actual,891561.63
21160,"Saturday, June 30, 2012",8,6,52,Actual,23784.86
21161,"Saturday, June 30, 2012",8,6,53,Actual,21407.54
21162,"Saturday, June 30, 2012",8,6,54,Actual,3329.93
21163,"Saturday, June 30, 2012",8,6,56,Actual,121589.71
21164,"Saturday, June 30, 2012",8,6,60,Actual,53820.27
21165,"Saturday, June 30, 2012",8,6,61,Actual,6075.44
21166,"Saturday, June 30, 2012",8,6,62,Actual,5522.4
21167,"Saturday, June 30, 2012",8,6,63,Actual,9514.89
21168,"Saturday, June 30, 2012",8,6,65,Actual,782.91
21169,"Saturday, June 30, 2012",8,6,66,Actual,711.7
21170,"Saturday, June 30, 2012",8,6,67,Actual,355.63
21171,"Saturday, June 30, 2012",8,6,68,Actual,264.72
21172,"Saturday, June 30, 2012",8,6,69,Actual,79.87
21173,"Saturday, June 30, 2012",8,6,71,Actual,119.27
21174,"Saturday, June 30, 2012",8,6,72,Actual,1902.63
21175,"Saturday, June 30, 2012",8,6,73,Actual,461.7
21176,"Saturday, June 30, 2012",8,6,74,Actual,673.82
21177,"Saturday, June 30, 2012",8,6,76,Actual,4643.59
21178,"Saturday, June 30, 2012",8,6,77,Actual,892.01
21179,"Saturday, June 30, 2012",8,6,78,Actual,260.18
21180,"Saturday, June 30, 2012",8,6,80,Actual,993.52
21181,"Saturday, June 30, 2012",8,6,81,Actual,614.73
21182,"Saturday, June 30, 2012",8,6,82,Actual,63.2
21183,"Saturday, June 30, 2012",8,6,83,Actual,222.3
21184,"Saturday, June 30, 2012",8,6,84,Actual,196.54
21185,"Saturday, June 30, 2012",8,6,85,Actual,178.36
21186,"Saturday, June 30, 2012",8,6,87,Actual,819.28
21187,"Saturday, June 30, 2012",8,6,89,Actual,191.99
21188,"Saturday, June 30, 2012",8,6,90,Actual,295.03
21189,"Saturday, June 30, 2012",8,6,91,Actual,-233.76
21190,"Saturday, June 30, 2012",8,6,92,Actual,393.51
21191,"Saturday, June 30, 2012",8,6,94,Actual,54744.53
21192,"Saturday, June 30, 2012",8,6,51,Actual,475716.01
22664,"Tuesday, July 31, 2012",8,6,52,Actual,51468.71
22665,"Tuesday, July 31, 2012",8,6,53,Actual,57902.16
22666,"Tuesday, July 31, 2012",8,6,54,Actual,2392.03
22667,"Tuesday, July 31, 2012",8,6,56,Actual,184977.26
22668,"Tuesday, July 31, 2012",8,6,57,Actual,48251.98
22669,"Tuesday, July 31, 2012",8,6,60,Actual,43038.25
22670,"Tuesday, July 31, 2012",8,6,61,Actual,4858.75
22671,"Tuesday, July 31, 2012",8,6,62,Actual,2208.7
22672,"Tuesday, July 31, 2012",8,6,63,Actual,32166.83
22673,"Tuesday, July 31, 2012",8,6,65,Actual,319.27
22674,"Tuesday, July 31, 2012",8,6,66,Actual,290.48
22675,"Tuesday, July 31, 2012",8,6,67,Actual,152.6
22676,"Tuesday, July 31, 2012",8,6,68,Actual,114.72
22677,"Tuesday, July 31, 2012",8,6,69,Actual,32.9
22678,"Tuesday, July 31, 2012",8,6,71,Actual,49.57
22679,"Tuesday, July 31, 2012",8,6,72,Actual,2573.86
22680,"Tuesday, July 31, 2012",8,6,73,Actual,246.54
22681,"Tuesday, July 31, 2012",8,6,74,Actual,382.91
22682,"Tuesday, July 31, 2012",8,6,76,Actual,4973.9
22683,"Tuesday, July 31, 2012",8,6,77,Actual,614.73
22684,"Tuesday, July 31, 2012",8,6,78,Actual,210.18
22685,"Tuesday, July 31, 2012",8,6,80,Actual,779.88
22686,"Tuesday, July 31, 2012",8,6,81,Actual,482.91
22687,"Tuesday, July 31, 2012",8,6,82,Actual,49.57
22688,"Tuesday, July 31, 2012",8,6,83,Actual,169.27
22689,"Tuesday, July 31, 2012",8,6,84,Actual,146.54
22690,"Tuesday, July 31, 2012",8,6,85,Actual,135.93
22691,"Tuesday, July 31, 2012",8,6,87,Actual,682.91
22692,"Tuesday, July 31, 2012",8,6,89,Actual,143.51
22693,"Tuesday, July 31, 2012",8,6,90,Actual,219.27
22694,"Tuesday, July 31, 2012",8,6,91,Actual,-173.16
22695,"Tuesday, July 31, 2012",8,6,92,Actual,292
22696,"Tuesday, July 31, 2012",8,6,94,Actual,69491.77
22697,"Tuesday, July 31, 2012",8,6,51,Actual,643361.55
24118,"Tuesday, August 28, 2012",8,6,52,Actual,28663.74
24119,"Tuesday, August 28, 2012",8,6,54,Actual,105.63
24120,"Tuesday, August 28, 2012",8,6,56,Actual,189837.95
24121,"Tuesday, August 28, 2012",8,6,57,Actual,35829.02
24122,"Tuesday, August 28, 2012",8,6,60,Actual,35879.02
24123,"Tuesday, August 28, 2012",8,6,61,Actual,3313.26
24124,"Tuesday, August 28, 2012",8,6,62,Actual,2208.7
24125,"Tuesday, August 28, 2012",8,6,63,Actual,35829.02
24126,"Tuesday, August 28, 2012",8,6,65,Actual,316.24
24127,"Tuesday, August 28, 2012",8,6,66,Actual,287.45
24128,"Tuesday, August 28, 2012",8,6,67,Actual,146.54
24129,"Tuesday, August 28, 2012",8,6,68,Actual,110.17
24130,"Tuesday, August 28, 2012",8,6,69,Actual,32.9
24131,"Tuesday, August 28, 2012",8,6,71,Actual,48.05
24132,"Tuesday, August 28, 2012",8,6,72,Actual,1432.93
24133,"Tuesday, August 28, 2012",8,6,73,Actual,220.78
24134,"Tuesday, August 28, 2012",8,6,74,Actual,434.42
24135,"Tuesday, August 28, 2012",8,6,76,Actual,5673.91
24136,"Tuesday, August 28, 2012",8,6,77,Actual,513.21
24137,"Tuesday, August 28, 2012",8,6,78,Actual,196.54
24138,"Tuesday, August 28, 2012",8,6,80,Actual,701.09
24139,"Tuesday, August 28, 2012",8,6,81,Actual,434.42
24140,"Tuesday, August 28, 2012",8,6,82,Actual,46.54
24141,"Tuesday, August 28, 2012",8,6,83,Actual,158.66
24142,"Tuesday, August 28, 2012",8,6,84,Actual,145.02
24143,"Tuesday, August 28, 2012",8,6,85,Actual,126.84
24144,"Tuesday, August 28, 2012",8,6,87,Actual,546.55
24145,"Tuesday, August 28, 2012",8,6,89,Actual,141.99
24146,"Tuesday, August 28, 2012",8,6,90,Actual,216.24
24147,"Tuesday, August 28, 2012",8,6,91,Actual,-171.64
24148,"Tuesday, August 28, 2012",8,6,92,Actual,288.97
24149,"Tuesday, August 28, 2012",8,6,94,Actual,86032.99
24150,"Tuesday, August 28, 2012",8,6,51,Actual,716599.28
25518,"Friday, September 28, 2012",8,6,52,Actual,56135.46
25519,"Friday, September 28, 2012",8,6,53,Actual,12030.09
25520,"Friday, September 28, 2012",8,6,54,Actual,6958.79
25521,"Friday, September 28, 2012",8,6,56,Actual,167181.47
25522,"Friday, September 28, 2012",8,6,57,Actual,40095.77
25523,"Friday, September 28, 2012",8,6,60,Actual,49380.79
25524,"Friday, September 28, 2012",8,6,61,Actual,5067.84
25525,"Friday, September 28, 2012",8,6,62,Actual,4560.26
25526,"Friday, September 28, 2012",8,6,63,Actual,16039.26
25527,"Friday, September 28, 2012",8,6,65,Actual,599.58
25528,"Friday, September 28, 2012",8,6,66,Actual,545.03
25529,"Friday, September 28, 2012",8,6,67,Actual,273.81
25530,"Friday, September 28, 2012",8,6,68,Actual,205.63
25531,"Friday, September 28, 2012",8,6,69,Actual,61.69
25532,"Friday, September 28, 2012",8,6,71,Actual,88.96
25533,"Friday, September 28, 2012",8,6,72,Actual,802.61
25534,"Friday, September 28, 2012",8,6,73,Actual,364.72
25535,"Friday, September 28, 2012",8,6,74,Actual,619.27
25536,"Friday, September 28, 2012",8,6,76,Actual,7202.73
25537,"Friday, September 28, 2012",8,6,77,Actual,723.82
25538,"Friday, September 28, 2012",8,6,78,Actual,198.05
25539,"Friday, September 28, 2012",8,6,80,Actual,740.49
25540,"Friday, September 28, 2012",8,6,81,Actual,458.67
25541,"Friday, September 28, 2012",8,6,82,Actual,45.02
25542,"Friday, September 28, 2012",8,6,83,Actual,155.63
25543,"Friday, September 28, 2012",8,6,84,Actual,131.39
25544,"Friday, September 28, 2012",8,6,85,Actual,123.81
25545,"Friday, September 28, 2012",8,6,87,Actual,682.91
25546,"Friday, September 28, 2012",8,6,89,Actual,128.36
25547,"Friday, September 28, 2012",8,6,90,Actual,196.54
25548,"Friday, September 28, 2012",8,6,91,Actual,-154.98
25549,"Friday, September 28, 2012",8,6,92,Actual,261.69
25550,"Friday, September 28, 2012",8,6,94,Actual,89458.81
25551,"Friday, September 28, 2012",8,6,51,Actual,801926.63
26973,"Sunday, October 28, 2012",8,6,52,Actual,42586.72
26974,"Sunday, October 28, 2012",8,6,54,Actual,7107.27
26975,"Sunday, October 28, 2012",8,6,56,Actual,234693.33
26976,"Sunday, October 28, 2012",8,6,57,Actual,42586.72
26977,"Sunday, October 28, 2012",8,6,60,Actual,55450.6
26978,"Sunday, October 28, 2012",8,6,61,Actual,5120.87
26979,"Sunday, October 28, 2012",8,6,62,Actual,3414.78
26980,"Sunday, October 28, 2012",8,6,63,Actual,34068.38
26981,"Sunday, October 28, 2012",8,6,65,Actual,501.09
26982,"Sunday, October 28, 2012",8,6,66,Actual,455.64
26983,"Sunday, October 28, 2012",8,6,67,Actual,237.45
26984,"Sunday, October 28, 2012",8,6,68,Actual,173.81
26985,"Sunday, October 28, 2012",8,6,69,Actual,51.08
26986,"Sunday, October 28, 2012",8,6,71,Actual,70.78
26987,"Sunday, October 28, 2012",8,6,72,Actual,1704.14
26988,"Sunday, October 28, 2012",8,6,73,Actual,343.51
26989,"Sunday, October 28, 2012",8,6,74,Actual,476.85
26990,"Sunday, October 28, 2012",8,6,76,Actual,6978.48
26991,"Sunday, October 28, 2012",8,6,77,Actual,785.94
26992,"Sunday, October 28, 2012",8,6,78,Actual,270.78
26993,"Sunday, October 28, 2012",8,6,80,Actual,1031.4
26994,"Sunday, October 28, 2012",8,6,81,Actual,638.97
26995,"Sunday, October 28, 2012",8,6,82,Actual,67.75
26996,"Sunday, October 28, 2012",8,6,83,Actual,234.42
26997,"Sunday, October 28, 2012",8,6,84,Actual,211.69
26998,"Sunday, October 28, 2012",8,6,85,Actual,187.45
26999,"Sunday, October 28, 2012",8,6,87,Actual,819.28
27000,"Sunday, October 28, 2012",8,6,89,Actual,207.15
27001,"Sunday, October 28, 2012",8,6,90,Actual,316.24
27002,"Sunday, October 28, 2012",8,6,91,Actual,-250.43
27003,"Sunday, October 28, 2012",8,6,92,Actual,422.3
27004,"Sunday, October 28, 2012",8,6,94,Actual,105472.74
27005,"Sunday, October 28, 2012",8,6,51,Actual,851739.68
28479,"Wednesday, November 28, 2012",8,6,52,Actual,8063.35
28480,"Wednesday, November 28, 2012",8,6,53,Actual,12093.73
28481,"Wednesday, November 28, 2012",8,6,54,Actual,988.98
28482,"Wednesday, November 28, 2012",8,6,56,Actual,216217.23
28483,"Wednesday, November 28, 2012",8,6,57,Actual,20156
28484,"Wednesday, November 28, 2012",8,6,60,Actual,44850.4
28485,"Wednesday, November 28, 2012",8,6,61,Actual,4602.68
28486,"Wednesday, November 28, 2012",8,6,62,Actual,3222.35
28487,"Wednesday, November 28, 2012",8,6,63,Actual,40310.92
28488,"Wednesday, November 28, 2012",8,6,65,Actual,432.91
28489,"Wednesday, November 28, 2012",8,6,66,Actual,393.51
28490,"Wednesday, November 28, 2012",8,6,67,Actual,205.63
28491,"Wednesday, November 28, 2012",8,6,68,Actual,152.6
28492,"Wednesday, November 28, 2012",8,6,69,Actual,45.02
28493,"Wednesday, November 28, 2012",8,6,71,Actual,69.26
28494,"Wednesday, November 28, 2012",8,6,72,Actual,1613.23
28495,"Wednesday, November 28, 2012",8,6,73,Actual,296.54
28496,"Wednesday, November 28, 2012",8,6,74,Actual,482.91
28497,"Wednesday, November 28, 2012",8,6,76,Actual,6623.93
28498,"Wednesday, November 28, 2012",8,6,77,Actual,661.7
28499,"Wednesday, November 28, 2012",8,6,78,Actual,223.81
28500,"Wednesday, November 28, 2012",8,6,80,Actual,828.37
28501,"Wednesday, November 28, 2012",8,6,81,Actual,513.21
28502,"Wednesday, November 28, 2012",8,6,82,Actual,54.11
28503,"Wednesday, November 28, 2012",8,6,83,Actual,187.45
28504,"Wednesday, November 28, 2012",8,6,84,Actual,166.24
28505,"Wednesday, November 28, 2012",8,6,85,Actual,149.57
28506,"Wednesday, November 28, 2012",8,6,87,Actual,682.91
28507,"Wednesday, November 28, 2012",8,6,89,Actual,163.21
28508,"Wednesday, November 28, 2012",8,6,90,Actual,248.06
28509,"Wednesday, November 28, 2012",8,6,91,Actual,-195.88
28510,"Wednesday, November 28, 2012",8,6,92,Actual,331.39
28511,"Wednesday, November 28, 2012",8,6,94,Actual,89908.82
28512,"Wednesday, November 28, 2012",8,6,51,Actual,806213.07
30035,"Friday, December 28, 2012",8,6,52,Actual,27939.48
30036,"Friday, December 28, 2012",8,6,53,Actual,13971.04
30037,"Friday, December 28, 2012",8,6,54,Actual,49523.22
30038,"Friday, December 28, 2012",8,6,56,Actual,187183.36
30039,"Friday, December 28, 2012",8,6,60,Actual,58350.65
30040,"Friday, December 28, 2012",8,6,61,Actual,6586.05
30041,"Friday, December 28, 2012",8,6,62,Actual,5389.06
30042,"Friday, December 28, 2012",8,6,63,Actual,27939.48
30043,"Friday, December 28, 2012",8,6,65,Actual,870.79
30044,"Friday, December 28, 2012",8,6,66,Actual,792
30045,"Friday, December 28, 2012",8,6,67,Actual,393.51
30046,"Friday, December 28, 2012",8,6,68,Actual,298.06
30047,"Friday, December 28, 2012",8,6,69,Actual,87.45
30048,"Friday, December 28, 2012",8,6,71,Actual,123.81
30049,"Friday, December 28, 2012",8,6,72,Actual,1863.24
30050,"Friday, December 28, 2012",8,6,73,Actual,523.82
30051,"Friday, December 28, 2012",8,6,74,Actual,657.15
30052,"Friday, December 28, 2012",8,6,76,Actual,8540.63
30053,"Friday, December 28, 2012",8,6,77,Actual,1022.31
30054,"Friday, December 28, 2012",8,6,78,Actual,276.84
30055,"Friday, December 28, 2012",8,6,80,Actual,1046.56
30056,"Friday, December 28, 2012",8,6,81,Actual,648.06
30057,"Friday, December 28, 2012",8,6,82,Actual,64.72
30058,"Friday, December 28, 2012",8,6,83,Actual,222.3
